State,District,Latitude,Longitude,District code,Population,Sex_ratio,Literacy_rate,Male_Literacy_rate,Female_Literacy_rate,SC_ratio,ST_ratio,Worker_ratio,Male_Worker_ratio,Female_Worker_ratio,Main_Worker_ratio,Marginal_Worker_ratio,Non_Worker_ratio,Hindu_ratio,Muslim_ratio,Christian_ratio,Sikh_ratio,Buddhist_ratio,Jain_ratio,Other_religion_ratio,Religion_not_stated_ratio,Households_with_electricity_ratio,Households_with_LPG_ratio,Households_with_internet_ratio,Households_with_computer_ratio,Rural_household_ratio,Urban_household_ratio,Households_with_bicycle_ratio,Households_with_car_ratio,Households_with_radio_ratio,Households_with_scooter_ratio,Households_with_tv_ratio,Households_with_phone_ratio,Below_primary_ratio,Primary_ratio,Middle_ratio,Secondary_ratio,Higher_ratio,Graduate_ratio,Other_education_ratio,Illiteracy_rate,Age_0_29_ratio,Age_30_49_ratio,Age_50_ratio,Age_not_stated_ratio,Tapwater_ratio,Handpump_ratio,Wellwater_ratio,Springwater_ratio,Riverwater_ratio,Households_with_latrine_ratio,Households_with_bathing_facility_ratio,Low_income_ratio,Middle_income_ratio,High_income_ratio,Power_Parity_Less_than_Rs_45000_ratio,Power_Parity_Rs_45000_90000_ratio,Power_Parity_Rs_90000_150000_ratio,Power_Parity_Rs_45000_150000_ratio,Power_Parity_Rs_150000_240000_ratio,Power_Parity_Rs_240000_330000_ratio,Power_Parity_Rs_150000_330000_ratio,Power_Parity_Rs_330000_425000_ratio,Power_Parity_Rs_425000_545000_ratio,Power_Parity_Rs_330000_545000_ratio,Power_Parity_Above_Rs_545000_ratio
Manipur,Thoubal,24.545392553191498,93.97959893617023,276,422168,1002.0,64.0,72.0,55.0,10.0,0.0,46.0,52.0,41.0,68.0,32.0,54.0,63.0,25.0,1.0,0.0,0.0,0.0,10.0,0.0,47.0,15.0,1.0,5.0,63.0,37.0,55.0,3.0,49.0,11.0,33.0,46.0,7.0,16.0,20.0,13.0,9.0,7.0,1.0,27.0,60.0,25.0,15.0,0.0,13.0,9.0,1.0,0.0,23.0,76.0,29.0,18.0,63.0,0.0,18.0,42.0,20.0,63.0,6.0,4.0,10.0,6.0,4.0,9.0,0.0
Manipur,Ukhrul,25.05900314960629,94.44129566929138,279,183998,943.0,71.0,74.0,67.0,0.0,94.0,48.0,49.0,46.0,77.0,23.0,52.0,4.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,1.0,6.0,86.0,14.0,3.0,3.0,33.0,2.0,18.0,29.0,10.0,15.0,19.0,16.0,11.0,8.0,0.0,21.0,62.0,24.0,14.0,1.0,43.0,1.0,4.0,9.0,1.0,71.0,68.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,East Garo Hills,25.82728228228228,90.64684924924916,294,317917,972.0,60.0,64.0,57.0,0.0,96.0,40.0,45.0,34.0,67.0,33.0,60.0,5.0,1.0,91.0,0.0,0.0,0.0,2.0,0.0,33.0,2.0,0.0,3.0,84.0,16.0,30.0,2.0,20.0,6.0,20.0,21.0,16.0,22.0,17.0,10.0,3.0,1.0,0.0,32.0,68.0,22.0,9.0,0.0,14.0,1.0,30.0,28.0,1.0,63.0,11.0,13.0,65.0,0.0,13.0,42.0,22.0,65.0,7.0,8.0,15.0,3.0,4.0,7.0,0.0
Meghalaya,East Khasi Hills,25.303763888888884,91.75922519841272,298,825922,1011.0,70.0,70.0,70.0,1.0,80.0,40.0,50.0,30.0,89.0,11.0,60.0,18.0,2.0,66.0,0.0,0.0,0.0,14.0,0.0,63.0,19.0,2.0,9.0,49.0,51.0,2.0,7.0,21.0,4.0,37.0,44.0,15.0,20.0,16.0,12.0,7.0,8.0,1.0,21.0,66.0,23.0,10.0,0.0,52.0,2.0,5.0,7.0,1.0,52.0,51.0,8.0,58.0,9.0,8.0,28.0,30.0,58.0,11.0,7.0,18.0,3.0,4.0,8.0,9.0
Meghalaya,Jaintia Hills,25.33959557069844,92.37608160136298,299,395124,1013.0,47.0,45.0,50.0,0.0,95.0,39.0,45.0,33.0,72.0,28.0,61.0,3.0,0.0,69.0,0.0,0.0,0.0,27.0,0.0,50.0,9.0,1.0,5.0,91.0,9.0,2.0,6.0,12.0,1.0,21.0,37.0,18.0,16.0,9.0,7.0,4.0,2.0,1.0,43.0,74.0,18.0,8.0,0.0,20.0,3.0,11.0,15.0,2.0,37.0,55.0,12.0,67.0,2.0,12.0,40.0,27.0,67.0,7.0,9.0,16.0,2.0,1.0,3.0,2.0
Meghalaya,South Garo Hills,25.240568578553614,90.64560349127176,295,142334,945.0,58.0,62.0,54.0,0.0,94.0,37.0,45.0,29.0,72.0,28.0,63.0,5.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,4.0,91.0,9.0,7.0,2.0,18.0,4.0,17.0,16.0,18.0,21.0,15.0,10.0,3.0,1.0,1.0,32.0,68.0,22.0,10.0,0.0,16.0,0.0,7.0,28.0,6.0,40.0,6.0,19.0,66.0,0.0,19.0,50.0,16.0,66.0,9.0,7.0,17.0,0.0,0.0,0.0,0.0
Meghalaya,West Garo Hills,25.495285185185185,90.03709947089942,293,643291,984.0,56.0,60.0,52.0,1.0,74.0,40.0,47.0,33.0,74.0,26.0,60.0,19.0,17.0,61.0,0.0,1.0,0.0,3.0,0.0,32.0,6.0,1.0,6.0,88.0,12.0,21.0,2.0,18.0,7.0,22.0,29.0,14.0,21.0,14.0,11.0,5.0,2.0,1.0,33.0,66.0,22.0,11.0,0.0,13.0,12.0,23.0,13.0,2.0,47.0,14.0,16.0,64.0,2.0,16.0,45.0,19.0,64.0,8.0,6.0,15.0,1.0,2.0,3.0,2.0
Meghalaya,West Khasi Hills,25.500889926739926,91.25364542124538,296,383461,980.0,60.0,61.0,60.0,0.0,98.0,43.0,46.0,39.0,73.0,27.0,57.0,2.0,0.0,96.0,0.0,0.0,0.0,2.0,0.0,38.0,1.0,0.0,3.0,86.0,14.0,4.0,2.0,16.0,1.0,14.0,22.0,21.0,20.0,12.0,7.0,3.0,2.0,0.0,35.0,73.0,18.0,9.0,0.0,26.0,2.0,14.0,16.0,2.0,34.0,18.0,16.0,63.0,1.0,16.0,45.0,18.0,63.0,8.0,6.0,14.0,2.0,3.0,5.0,1.0
Mizoram,Aizawl,23.90781335453101,92.85359459459472,283,400309,1009.0,85.0,85.0,85.0,0.0,93.0,44.0,53.0,35.0,87.0,13.0,56.0,3.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,79.0,64.0,4.0,21.0,20.0,80.0,5.0,9.0,37.0,17.0,59.0,73.0,8.0,18.0,26.0,20.0,10.0,8.0,1.0,10.0,59.0,27.0,14.0,0.0,55.0,1.0,2.0,10.0,1.0,80.0,73.0,5.0,51.0,13.0,5.0,19.0,32.0,51.0,15.0,5.0,20.0,5.0,7.0,12.0,13.0
Mizoram,Champhai,23.54166580976866,93.24221799485862,284,125745,984.0,80.0,81.0,79.0,0.0,98.0,48.0,54.0,42.0,88.0,12.0,52.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,77.0,29.0,1.0,7.0,59.0,41.0,3.0,4.0,14.0,10.0,43.0,61.0,12.0,27.0,26.0,14.0,4.0,3.0,0.0,13.0,63.0,24.0,14.0,0.0,56.0,4.0,3.0,10.0,1.0,79.0,68.0,12.0,61.0,5.0,12.0,34.0,27.0,61.0,7.0,5.0,12.0,4.0,6.0,10.0,5.0
Mizoram,Kolasib,24.2020004347826,92.73470391304348,282,83955,956.0,78.0,80.0,77.0,0.0,88.0,44.0,53.0,34.0,81.0,19.0,56.0,5.0,5.0,90.0,0.0,0.0,0.0,0.0,0.0,67.0,40.0,2.0,9.0,44.0,56.0,5.0,4.0,15.0,11.0,38.0,58.0,14.0,23.0,26.0,12.0,4.0,3.0,0.0,18.0,62.0,25.0,13.0,0.0,52.0,2.0,3.0,8.0,7.0,75.0,51.0,6.0,62.0,7.0,6.0,27.0,35.0,62.0,6.0,7.0,13.0,6.0,8.0,13.0,7.0
Mizoram,Lawngtlai,22.36102843137253,92.66964156862753,287,117894,945.0,53.0,60.0,46.0,0.0,95.0,39.0,47.0,30.0,84.0,16.0,61.0,1.0,0.0,54.0,0.0,44.0,0.0,0.0,0.0,34.0,19.0,1.0,5.0,81.0,19.0,2.0,2.0,19.0,2.0,24.0,29.0,15.0,16.0,13.0,8.0,3.0,2.0,0.0,42.0,68.0,21.0,10.0,0.0,28.0,1.0,3.0,21.0,27.0,56.0,31.0,12.0,61.0,2.0,12.0,36.0,25.0,61.0,7.0,6.0,13.0,5.0,7.0,12.0,2.0
Mizoram,Lunglei,23.007717036172675,92.63512555425892,286,161428,947.0,75.0,78.0,72.0,0.0,95.0,48.0,56.0,41.0,79.0,21.0,52.0,3.0,1.0,79.0,0.0,17.0,0.0,0.0,0.0,68.0,36.0,1.0,10.0,55.0,45.0,3.0,5.0,33.0,10.0,41.0,55.0,14.0,21.0,22.0,13.0,5.0,4.0,0.0,21.0,62.0,25.0,13.0,0.0,46.0,1.0,1.0,23.0,9.0,74.0,59.0,9.0,60.0,7.0,9.0,31.0,29.0,60.0,8.0,6.0,14.0,4.0,6.0,10.0,7.0
Mizoram,Mamit,23.73852942502819,92.4330803833147,281,86364,927.0,70.0,74.0,66.0,0.0,95.0,46.0,54.0,37.0,92.0,8.0,54.0,3.0,2.0,80.0,0.0,14.0,0.0,0.0,0.0,58.0,19.0,0.0,5.0,80.0,20.0,3.0,3.0,25.0,8.0,30.0,48.0,11.0,23.0,24.0,13.0,4.0,2.0,0.0,24.0,65.0,23.0,12.0,0.0,21.0,1.0,2.0,30.0,11.0,71.0,43.0,15.0,69.0,0.0,15.0,45.0,24.0,69.0,7.0,10.0,17.0,0.0,0.0,0.0,0.0
Mizoram,Saiha,22.35744801061008,93.02827931034489,288,56574,979.0,75.0,76.0,73.0,0.0,97.0,34.0,43.0,26.0,76.0,24.0,66.0,2.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,58.0,37.0,1.0,9.0,55.0,45.0,1.0,4.0,18.0,3.0,37.0,46.0,15.0,25.0,21.0,13.0,6.0,4.0,0.0,16.0,66.0,23.0,12.0,0.0,55.0,2.0,7.0,10.0,5.0,78.0,59.0,20.0,56.0,5.0,20.0,36.0,19.0,56.0,11.0,2.0,14.0,2.0,3.0,6.0,5.0
Mizoram,Serchhip,23.263864705882344,92.914158496732,285,64937,977.0,84.0,84.0,84.0,0.0,97.0,50.0,56.0,44.0,92.0,8.0,50.0,2.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,80.0,36.0,1.0,6.0,48.0,52.0,3.0,5.0,20.0,11.0,45.0,66.0,15.0,25.0,27.0,15.0,5.0,4.0,0.0,10.0,61.0,24.0,14.0,0.0,55.0,1.0,1.0,21.0,1.0,80.0,76.0,8.0,63.0,3.0,8.0,31.0,31.0,63.0,5.0,8.0,13.0,5.0,8.0,13.0,3.0
Nagaland,Dimapur,25.814176811594223,93.75074057971014,265,378811,919.0,73.0,76.0,70.0,0.0,59.0,40.0,50.0,29.0,81.0,19.0,60.0,29.0,8.0,62.0,0.0,0.0,1.0,0.0,0.0,64.0,38.0,3.0,11.0,44.0,56.0,17.0,9.0,14.0,10.0,45.0,54.0,10.0,18.0,24.0,13.0,8.0,8.0,1.0,17.0,64.0,26.0,10.0,0.0,9.0,22.0,24.0,1.0,1.0,65.0,62.0,6.0,60.0,9.0,6.0,25.0,36.0,60.0,12.0,5.0,17.0,4.0,5.0,9.0,9.0
Nagaland,Kohima,25.60311428571428,93.78600657596373,270,267988,928.0,74.0,77.0,70.0,0.0,84.0,43.0,49.0,36.0,87.0,13.0,57.0,10.0,2.0,88.0,0.0,1.0,0.0,0.0,0.0,67.0,27.0,3.0,10.0,42.0,58.0,2.0,11.0,27.0,3.0,38.0,51.0,9.0,19.0,23.0,12.0,8.0,9.0,1.0,19.0,65.0,26.0,10.0,0.0,33.0,1.0,10.0,4.0,1.0,49.0,57.0,9.0,60.0,8.0,9.0,32.0,28.0,60.0,13.0,4.0,17.0,3.0,4.0,7.0,8.0
Nagaland,Mokokchung,26.478911764705888,94.522426006192,262,194622,925.0,82.0,83.0,81.0,0.0,92.0,51.0,56.0,46.0,81.0,19.0,49.0,5.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,73.0,13.0,1.0,5.0,68.0,32.0,4.0,7.0,21.0,9.0,37.0,41.0,11.0,23.0,28.0,14.0,7.0,5.0,0.0,12.0,57.0,27.0,16.0,0.0,44.0,0.0,7.0,4.0,2.0,74.0,75.0,15.0,67.0,2.0,15.0,49.0,18.0,67.0,9.0,1.0,11.0,2.0,3.0,5.0,2.0
Nagaland,Mon,26.69207374301676,95.03072988826828,261,250260,899.0,48.0,51.0,44.0,0.0,95.0,59.0,60.0,58.0,71.0,29.0,41.0,3.0,1.0,94.0,0.0,1.0,0.0,0.0,0.0,28.0,2.0,0.0,6.0,85.0,15.0,4.0,2.0,13.0,3.0,11.0,26.0,15.0,18.0,12.0,3.0,1.0,1.0,0.0,51.0,67.0,21.0,11.0,0.0,41.0,0.0,17.0,11.0,3.0,54.0,55.0,21.0,66.0,1.0,21.0,55.0,11.0,66.0,9.0,1.0,9.0,1.0,2.0,3.0,1.0
Nagaland,Phek,25.63272986577182,94.56814563758392,266,163418,951.0,65.0,69.0,60.0,0.0,96.0,49.0,50.0,49.0,79.0,21.0,51.0,2.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,78.0,4.0,0.0,3.0,84.0,16.0,1.0,4.0,21.0,2.0,21.0,37.0,14.0,21.0,19.0,8.0,5.0,4.0,0.0,28.0,66.0,23.0,10.0,0.0,68.0,0.0,3.0,4.0,0.0,64.0,65.0,16.0,68.0,1.0,16.0,51.0,17.0,68.0,10.0,1.0,11.0,1.0,2.0,4.0,1.0
Nagaland,Tuensang,26.21104453280316,94.85809880715708,267,196596,929.0,60.0,62.0,57.0,0.0,97.0,50.0,52.0,48.0,75.0,25.0,50.0,2.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,4.0,81.0,19.0,1.0,2.0,13.0,1.0,15.0,28.0,15.0,21.0,17.0,8.0,3.0,1.0,0.0,34.0,68.0,22.0,10.0,0.0,57.0,0.0,12.0,1.0,1.0,44.0,60.0,15.0,68.0,2.0,15.0,51.0,18.0,68.0,10.0,1.0,11.0,1.0,2.0,3.0,2.0
Nagaland,Wokha,26.202611551155112,94.1990815181518,264,166343,968.0,77.0,80.0,74.0,0.0,94.0,47.0,50.0,44.0,81.0,19.0,53.0,3.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,54.0,7.0,0.0,4.0,82.0,18.0,6.0,3.0,29.0,4.0,23.0,32.0,10.0,24.0,27.0,12.0,7.0,5.0,0.0,16.0,64.0,24.0,11.0,0.0,18.0,1.0,22.0,7.0,3.0,47.0,63.0,12.0,67.0,0.0,12.0,45.0,22.0,67.0,8.0,3.0,12.0,4.0,6.0,9.0,0.0
Nagaland,Zunheboto,26.028178205128206,94.50026666666668,263,140757,976.0,73.0,75.0,71.0,0.0,97.0,56.0,58.0,55.0,62.0,38.0,44.0,2.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,1.0,5.0,84.0,16.0,2.0,6.0,21.0,3.0,27.0,42.0,12.0,22.0,25.0,12.0,6.0,4.0,1.0,18.0,65.0,23.0,12.0,0.0,49.0,0.0,8.0,8.0,0.0,61.0,70.0,13.0,68.0,0.0,13.0,48.0,20.0,68.0,9.0,3.0,12.0,3.0,4.0,7.0,0.0
Orissa,Baleshwar,21.48570932311624,87.08085828011933,377,2320529,957.0,70.0,76.0,63.0,21.0,12.0,40.0,58.0,22.0,66.0,34.0,60.0,95.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,5.0,1.0,4.0,88.0,12.0,53.0,1.0,6.0,11.0,24.0,37.0,14.0,20.0,18.0,11.0,5.0,4.0,1.0,27.0,56.0,27.0,17.0,0.0,11.0,62.0,2.0,0.0,0.0,21.0,15.0,27.0,49.0,2.0,27.0,33.0,16.0,49.0,10.0,8.0,18.0,2.0,3.0,4.0,2.0
Orissa,Bhadrak,20.95262735257214,86.81496204516931,378,1506337,981.0,73.0,78.0,67.0,22.0,2.0,31.0,54.0,8.0,70.0,30.0,69.0,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,1.0,4.0,87.0,13.0,43.0,1.0,12.0,8.0,20.0,39.0,14.0,25.0,19.0,11.0,5.0,4.0,1.0,21.0,56.0,26.0,17.0,0.0,3.0,66.0,1.0,0.0,0.0,15.0,14.0,28.0,49.0,1.0,28.0,34.0,15.0,49.0,10.0,8.0,18.0,2.0,3.0,4.0,1.0
Orissa,Cuttack,20.407640646029623,85.7776810228802,381,2624470,940.0,77.0,82.0,71.0,19.0,4.0,36.0,56.0,14.0,74.0,26.0,64.0,94.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,13.0,2.0,5.0,73.0,27.0,50.0,2.0,13.0,17.0,30.0,38.0,11.0,22.0,20.0,13.0,6.0,7.0,2.0,19.0,52.0,28.0,19.0,0.0,16.0,38.0,14.0,0.0,1.0,26.0,24.0,19.0,52.0,4.0,19.0,30.0,22.0,52.0,8.0,8.0,16.0,3.0,5.0,8.0,4.0
Orissa,Dhenkanal,20.79887159353349,85.53226836027711,383,1192811,947.0,70.0,76.0,63.0,20.0,14.0,37.0,56.0,16.0,64.0,36.0,63.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,1.0,3.0,90.0,10.0,45.0,1.0,7.0,10.0,19.0,28.0,16.0,20.0,16.0,11.0,4.0,4.0,1.0,28.0,54.0,27.0,19.0,0.0,5.0,28.0,39.0,2.0,3.0,14.0,12.0,28.0,49.0,2.0,28.0,34.0,15.0,49.0,10.0,8.0,18.0,1.0,2.0,3.0,2.0
Orissa,Gajapati,19.121080882352945,84.14015091911759,389,577817,1043.0,45.0,54.0,37.0,7.0,54.0,51.0,55.0,47.0,58.0,42.0,49.0,61.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,7.0,0.0,3.0,87.0,13.0,16.0,0.0,3.0,5.0,14.0,20.0,11.0,13.0,9.0,6.0,3.0,2.0,0.0,56.0,60.0,25.0,15.0,1.0,15.0,25.0,22.0,6.0,2.0,13.0,12.0,31.0,46.0,1.0,31.0,32.0,14.0,46.0,11.0,6.0,17.0,2.0,3.0,4.0,1.0
Orissa,Ganjam,19.2632617564534,84.80297710437702,388,3529031,983.0,63.0,71.0,54.0,20.0,3.0,43.0,56.0,29.0,60.0,40.0,57.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,12.0,1.0,4.0,78.0,22.0,36.0,1.0,5.0,10.0,25.0,36.0,15.0,23.0,15.0,9.0,4.0,3.0,1.0,31.0,56.0,26.0,17.0,0.0,19.0,31.0,18.0,0.0,2.0,21.0,17.0,24.0,50.0,2.0,24.0,32.0,18.0,50.0,9.0,8.0,17.0,2.0,4.0,6.0,2.0
Orissa,Jharsuguda,21.827058566978184,83.93581682242987,371,579505,953.0,70.0,77.0,63.0,18.0,31.0,43.0,58.0,27.0,69.0,31.0,57.0,96.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,1.0,4.0,58.0,42.0,58.0,2.0,4.0,19.0,33.0,37.0,13.0,18.0,19.0,13.0,6.0,4.0,1.0,26.0,55.0,28.0,17.0,0.0,14.0,43.0,15.0,0.0,0.0,20.0,19.0,18.0,53.0,3.0,18.0,30.0,22.0,53.0,8.0,8.0,16.0,4.0,6.0,10.0,3.0
Orissa,Kalahandi,19.784253092783523,83.1124043814433,395,1576869,1003.0,51.0,62.0,40.0,18.0,29.0,48.0,57.0,39.0,50.0,50.0,52.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,3.0,92.0,8.0,46.0,1.0,7.0,7.0,12.0,19.0,14.0,15.0,11.0,6.0,3.0,2.0,0.0,50.0,56.0,26.0,17.0,0.0,4.0,67.0,5.0,1.0,2.0,10.0,9.0,32.0,47.0,1.0,32.0,33.0,13.0,47.0,11.0,7.0,18.0,1.0,2.0,3.0,1.0
Orissa,Kandhamal,20.092878624813142,84.02216352765326,390,733110,1037.0,55.0,65.0,44.0,16.0,54.0,48.0,54.0,43.0,47.0,53.0,52.0,79.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,3.0,90.0,10.0,28.0,1.0,10.0,5.0,8.0,15.0,15.0,20.0,15.0,7.0,3.0,2.0,0.0,39.0,60.0,24.0,16.0,0.0,3.0,22.0,30.0,8.0,2.0,8.0,7.0,34.0,45.0,1.0,34.0,32.0,13.0,45.0,12.0,6.0,17.0,1.0,2.0,3.0,1.0
Orissa,Kendrapara,20.606319815982264,86.83763247572003,379,1440361,1007.0,76.0,81.0,70.0,22.0,1.0,32.0,54.0,11.0,69.0,31.0,68.0,96.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,0.0,3.0,95.0,5.0,43.0,1.0,13.0,9.0,22.0,39.0,14.0,23.0,19.0,13.0,5.0,5.0,1.0,19.0,54.0,26.0,20.0,0.0,6.0,62.0,4.0,0.0,1.0,13.0,12.0,30.0,49.0,1.0,30.0,35.0,14.0,49.0,10.0,9.0,19.0,1.0,1.0,2.0,1.0
Orissa,Khordha,20.054162322274863,85.52234834123229,386,2251673,929.0,78.0,82.0,73.0,13.0,5.0,35.0,55.0,13.0,80.0,20.0,65.0,95.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,23.0,5.0,11.0,48.0,52.0,47.0,5.0,13.0,24.0,37.0,47.0,12.0,19.0,19.0,13.0,8.0,11.0,3.0,16.0,53.0,29.0,17.0,0.0,21.0,24.0,20.0,0.0,0.0,33.0,34.0,13.0,51.0,9.0,13.0,24.0,26.0,51.0,10.0,8.0,18.0,3.0,5.0,9.0,9.0
Orissa,Koraput,18.82627794779476,82.81278469846964,398,1379647,1032.0,41.0,50.0,32.0,14.0,51.0,50.0,57.0,44.0,57.0,43.0,50.0,94.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,1.0,4.0,83.0,17.0,24.0,2.0,8.0,8.0,13.0,19.0,12.0,12.0,7.0,5.0,2.0,2.0,1.0,58.0,59.0,25.0,15.0,0.0,12.0,44.0,7.0,7.0,2.0,13.0,16.0,29.0,47.0,2.0,29.0,30.0,17.0,47.0,11.0,5.0,16.0,2.0,4.0,6.0,2.0
Orissa,Malkangiri,18.25227930367506,81.98293636363628,399,613192,1020.0,40.0,48.0,32.0,23.0,58.0,51.0,56.0,45.0,58.0,42.0,49.0,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,2.0,91.0,9.0,34.0,0.0,10.0,6.0,9.0,15.0,10.0,11.0,8.0,3.0,1.0,1.0,0.0,66.0,62.0,24.0,14.0,0.0,5.0,59.0,3.0,5.0,1.0,7.0,8.0,31.0,47.0,1.0,31.0,34.0,13.0,47.0,10.0,7.0,18.0,1.0,2.0,3.0,1.0
Orissa,Mayurbhanj,21.897621545157754,86.4030408052231,376,2519738,1006.0,54.0,63.0,46.0,7.0,59.0,49.0,56.0,42.0,45.0,55.0,51.0,84.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,19.0,4.0,0.0,2.0,91.0,9.0,56.0,1.0,10.0,8.0,11.0,22.0,11.0,15.0,15.0,8.0,4.0,3.0,1.0,43.0,58.0,26.0,16.0,0.0,5.0,39.0,27.0,2.0,2.0,15.0,8.0,29.0,49.0,1.0,29.0,35.0,14.0,49.0,10.0,8.0,18.0,1.0,2.0,3.0,1.0
Orissa,Nayagarh,20.192895622119817,85.05614700460825,385,962789,915.0,71.0,78.0,64.0,14.0,6.0,36.0,57.0,13.0,67.0,33.0,64.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4.0,0.0,3.0,91.0,9.0,49.0,1.0,5.0,8.0,17.0,31.0,18.0,23.0,18.0,9.0,4.0,3.0,1.0,24.0,52.0,27.0,20.0,0.0,11.0,38.0,26.0,0.0,1.0,15.0,11.0,31.0,48.0,1.0,31.0,35.0,13.0,48.0,10.0,8.0,18.0,1.0,1.0,2.0,1.0
Orissa,Nuapada,20.471309512195116,82.59152536585364,394,610382,1021.0,49.0,60.0,38.0,13.0,34.0,50.0,56.0,45.0,50.0,50.0,50.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,2.0,94.0,6.0,51.0,1.0,8.0,6.0,11.0,18.0,10.0,17.0,11.0,8.0,3.0,2.0,1.0,48.0,56.0,25.0,18.0,0.0,8.0,59.0,5.0,1.0,2.0,11.0,7.0,25.0,52.0,1.0,25.0,38.0,14.0,52.0,9.0,12.0,20.0,1.0,0.0,1.0,1.0
Orissa,Puri,19.83509174603177,85.86698989898981,387,1698730,963.0,76.0,81.0,70.0,19.0,0.0,37.0,58.0,15.0,72.0,28.0,63.0,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,7.0,1.0,3.0,85.0,15.0,52.0,1.0,11.0,12.0,25.0,38.0,15.0,24.0,21.0,11.0,5.0,5.0,1.0,18.0,52.0,28.0,19.0,0.0,7.0,59.0,5.0,0.0,2.0,19.0,18.0,25.0,50.0,2.0,25.0,33.0,17.0,50.0,9.0,8.0,17.0,2.0,3.0,5.0,2.0
Orissa,Rayagada,19.292840020060204,83.45860120361095,396,967911,1051.0,42.0,51.0,33.0,14.0,56.0,48.0,55.0,42.0,49.0,51.0,52.0,90.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,1.0,3.0,83.0,17.0,28.0,1.0,4.0,7.0,15.0,20.0,9.0,10.0,8.0,5.0,2.0,2.0,1.0,63.0,60.0,25.0,15.0,0.0,15.0,52.0,4.0,5.0,2.0,12.0,14.0,27.0,49.0,1.0,27.0,33.0,16.0,49.0,10.0,8.0,17.0,2.0,3.0,5.0,1.0
Orissa,Sambalpur,21.515752380952385,84.34958483245157,372,1041099,976.0,68.0,75.0,60.0,18.0,34.0,49.0,59.0,37.0,67.0,33.0,51.0,93.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,11.0,2.0,5.0,70.0,30.0,56.0,2.0,6.0,15.0,29.0,33.0,13.0,19.0,17.0,11.0,5.0,5.0,1.0,28.0,54.0,28.0,18.0,0.0,19.0,43.0,13.0,0.0,1.0,18.0,18.0,18.0,52.0,6.0,18.0,29.0,23.0,52.0,8.0,9.0,17.0,3.0,4.0,7.0,6.0
Orissa,Sundargarh,22.06354819277107,84.50524819277099,374,2093437,973.0,64.0,71.0,57.0,9.0,51.0,42.0,55.0,28.0,61.0,39.0,58.0,73.0,3.0,18.0,0.0,0.0,0.0,4.0,0.0,36.0,13.0,2.0,6.0,63.0,37.0,55.0,2.0,10.0,17.0,27.0,35.0,10.0,17.0,16.0,12.0,6.0,5.0,2.0,32.0,57.0,27.0,15.0,0.0,15.0,43.0,14.0,2.0,1.0,21.0,22.0,18.0,53.0,4.0,18.0,30.0,23.0,53.0,8.0,8.0,16.0,3.0,6.0,9.0,4.0
